set_num,set_name,year,theme_id,num_parts,total_part_count,unique_part_count,minifig_count,spare_part_ratio,h_cat,h_col,n_distinct_colors,n_distinct_categories,prop_technic,prop_printed,prop_transparent,rare_part_ratio,minifig_to_part_ratio,has_minifigs,year_window,window_index
7713-1,Bridge Walker vs. White Lightning,2006,389,657,632.0,124.0,4.0,0.023183925811437404,2.85307105705273,1.7402798188376838,14.0,31.0,0.37183544303797467,0.01740506329113924,0.10126582278481013,0.055379746835443035,0.006329113924050633,1.0,2006,23
7714-1,Golden Guardian [Limited Gold Edition],2007,389,267,263.0,83.0,1.0,0.0,2.844670706342562,1.8988433690922677,12.0,29.0,0.43346007604562736,0.0038022813688212928,0.0076045627376425855,0.015209125475285171,0.0038022813688212928,1.0,2007,24
7715-1,Push-Along Passenger Steam Train,1985,235,450,430.0,65.0,5.0,0.0,2.070296089052537,1.661314126945824,11.0,17.0,0.0,0.013953488372093023,0.06744186046511629,0.18604651162790697,0.011627906976744186,1.0,1985,6
7716-1,QUICK Good Guy White,2006,324,21,21.0,14.0,0.0,0.0,1.553884358468424,1.5249094676036994,7.0,6.0,0.5714285714285714,0.0,0.0,0.047619047619047616,0.0,0.0,2006,23
7717-1,QUICK Bad Guy Green,2006,324,26,26.0,21.0,0.0,0.0,1.9616662966266039,1.59671844554477,7.0,9.0,0.6923076923076923,0.0,0.0,0.038461538461538464,0.0,0.0,2006,23
7718-1,QUICK Bad Guy Yellow,2006,324,26,26.0,21.0,0.0,0.0,1.9616662966266039,1.5819929311396703,7.0,9.0,0.6923076923076923,0.0,0.0,0.038461538461538464,0.0,0.0,2006,23
7719-1,QUICK Good Guy Red,2006,324,21,21.0,14.0,0.0,0.0,1.553884358468424,1.700178137683936,7.0,6.0,0.5714285714285714,0.0,0.0,0.047619047619047616,0.0,0.0,2006,23
7720-1,"Diesel Freight Train Set, battery",1980,235,428,416.0,79.0,3.0,0.0,2.1138608649347588,1.7825259838648726,11.0,14.0,0.0,0.002403846153846154,0.04326923076923077,0.22355769230769232,0.007211538461538462,1.0,1980-1981,4
7721-1,Combat Crawler X2,2007,389,581,561.0,136.0,3.0,0.02772963604852686,2.9285202222321924,1.7162363102406686,14.0,34.0,0.5258467023172906,0.0017825311942959,0.023172905525846704,0.0374331550802139,0.0053475935828877,1.0,2007,24
7722-1,Steam Cargo Train,1985,235,499,487.0,95.0,3.0,0.0020491803278688526,2.4215664763318427,1.859145729908871,11.0,21.0,0.004106776180698152,0.022587268993839837,0.03696098562628337,0.19301848049281314,0.006160164271047228,1.0,1985,6
7723-1,Police Pontoon Plane,2008,61,215,211.0,74.0,1.0,0.023148148148148147,2.679837273601254,1.8661755728552905,13.0,20.0,0.061611374407582936,0.004739336492890996,0.07109004739336493,0.023696682464454975,0.004739336492890996,1.0,2008,25
77237-1,Dodge Challenger SRT Hellcat Sports Car,2025,601,390,386.0,99.0,1.0,0.04691358024691358,2.3938316775317623,2.032364318840197,18.0,24.0,0.015544041450777202,0.015544041450777202,0.05958549222797927,0.02849740932642487,0.0025906735751295338,1.0,2025,42
77238-1,Lamborghini Revuelto & Huracán STO,2025,601,614,606.0,153.0,2.0,0.04566929133858268,2.6424285677275408,1.9322396078172195,19.0,30.0,0.013201320132013201,0.037953795379537955,0.0165016501650165,0.0594059405940594,0.0033003300330033004,1.0,2025,42
77239-1,Porsche 911 GT3 RS Super Car,2025,601,355,351.0,106.0,1.0,0.040983606557377046,2.4520167866568254,1.5495994712697325,12.0,23.0,0.011396011396011397,0.02564102564102564,0.022792022792022793,0.05128205128205128,0.002849002849002849,1.0,2025,42
77240-1,Bugatti Centodieci Hyper Sports Car,2025,601,298,294.0,100.0,1.0,0.045454545454545456,2.4358617960812503,1.9000562631376978,16.0,22.0,0.013605442176870748,0.04421768707482993,0.02040816326530612,0.07142857142857142,0.003401360544217687,1.0,2025,42
7724-1,City Advent Calendar 2008,2008,208,197,155.0,80.0,10.0,0.12921348314606743,2.749764284620946,2.1763335859001125,16.0,27.0,0.01935483870967742,0.0,0.1032258064516129,0.0,0.06451612903225806,1.0,2008,25
77241-1,2 Fast 2 Furious Honda S2000,2025,601,307,303.0,90.0,1.0,0.0790273556231003,2.3549646217865305,1.982181393119919,15.0,20.0,0.013201320132013201,0.0462046204620462,0.056105610561056105,0.07260726072607261,0.0033003300330033004,1.0,2025,42
77242-1,Ferrari SF-24 F1 Race Car,2025,601,275,271.0,106.0,1.0,0.0782312925170068,2.6268476711847466,1.4624677167467326,12.0,31.0,0.06642066420664207,0.07749077490774908,0.007380073800738007,0.09225092250922509,0.0036900369003690036,1.0,2025,42
77243-1,Oracle Red Bull Racing RB20 F1 Race Car,2025,601,251,247.0,109.0,1.0,0.0749063670411985,2.689109400263287,1.3631607204395564,13.0,31.0,0.0728744939271255,0.06882591093117409,0.008097165991902834,0.07692307692307693,0.004048582995951417,1.0,2025,42
77244-1,Mercedes-AMG F1 W15 Race Car,2025,601,267,263.0,103.0,1.0,0.060714285714285714,2.57310329412575,1.1989194464953308,11.0,30.0,0.06463878326996197,0.07224334600760456,0.0076045627376425855,0.08365019011406843,0.0038022813688212928,1.0,2025,42
77245-1,Aston Martin Aramco F1 AMR24 Race Car,2025,601,269,265.0,105.0,1.0,0.07665505226480836,2.6180913684373097,1.401240987317552,13.0,28.0,0.06792452830188679,0.04905660377358491,0.007547169811320755,0.06415094339622641,0.0037735849056603774,1.0,2025,42
77246-1,Visa Cash App RB VCARB 01 F1 Race Car,2025,601,248,244.0,102.0,1.0,0.07224334600760456,2.68287484253877,1.4983490353521394,13.0,32.0,0.0778688524590164,0.0778688524590164,0.00819672131147541,0.0860655737704918,0.004098360655737705,1.0,2025,42
77247-1,KICK Sauber F1 Team C44 Race Car,2025,601,259,255.0,94.0,1.0,0.0625,2.7305782825169307,1.3177963391273402,12.0,31.0,0.07058823529411765,0.050980392156862744,0.00784313725490196,0.06666666666666667,0.00392156862745098,1.0,2025,42
77248-1,BWT Alpine F1 Team A524 Race Car,2025,601,258,254.0,97.0,1.0,0.05223880597014925,2.483444646400172,1.4379010373142904,17.0,29.0,0.07086614173228346,0.05905511811023622,0.007874015748031496,0.06692913385826772,0.003937007874015748,1.0,2025,42
77249-1,Williams Racing FW46 F1 Race Car,2025,601,263,259.0,98.0,1.0,0.05474452554744526,2.5579509883741287,1.5468996016650929,16.0,28.0,0.0694980694980695,0.05405405405405406,0.03088803088803089,0.06177606177606178,0.003861003861003861,1.0,2025,42
77250-1,MoneyGram Haas F1 Team VF-24 Race Car,2025,601,242,238.0,100.0,1.0,0.07392996108949416,2.7340222129042977,1.4713602822249232,14.0,30.0,0.1092436974789916,0.06722689075630252,0.008403361344537815,0.08403361344537816,0.004201680672268907,1.0,2025,42
7725-1,Electric Passenger Train,1981,234,493,489.0,55.0,1.0,0.0,2.1443667954429055,1.6156186851860044,10.0,14.0,0.0,0.010224948875255624,0.0736196319018405,0.1738241308793456,0.002044989775051125,1.0,1980-1981,4
77251-1,McLaren F1 Team MCL38 Race Car,2025,601,269,265.0,110.0,1.0,0.06028368794326241,2.6217396486962743,1.3902302336128485,16.0,29.0,0.06792452830188679,0.052830188679245285,0.05660377358490566,0.06037735849056604,0.0037735849056603774,1.0,2025,42
77252-1,APXGP Team Race Car from F1 The Movie,2026,601,268,260.0,110.0,2.0,0.057971014492753624,2.6293578218698417,1.5649990581191568,16.0,29.0,0.06153846153846154,0.06923076923076923,0.019230769230769232,0.07692307692307693,0.007692307692307693,1.0,2026,43
77253-1,Bugatti Vision GT Hyper Sports Car,2026,601,284,279.0,107.0,1.0,0.076158940397351,2.61162211859208,2.0403317923194213,18.0,24.0,0.021505376344086023,0.08602150537634409,0.010752688172043012,0.12903225806451613,0.0035842293906810036,1.0,2026,43
77254-1,Ferrari SF90 XX Stradale Sports Car,2026,601,339,334.0,106.0,1.0,0.04843304843304843,2.5752136717244474,1.6424121847210769,16.0,26.0,0.023952095808383235,0.059880239520958084,0.011976047904191617,0.12275449101796407,0.0029940119760479044,1.0,2026,43
77255-1,Lightning McQueen,2026,601,270,270.0,94.0,0.0,0.03914590747330961,2.3509652563738177,1.9558364824992789,15.0,21.0,0.022222222222222223,0.05185185185185185,0.007407407407407408,0.05555555555555555,0.0,0.0,2026,43
77256-1,Time Machine from Back to the Future,2026,601,357,348.0,118.0,2.0,0.07446808510638298,2.759425319070169,2.0404843794879466,20.0,29.0,0.040229885057471264,0.10057471264367816,0.09195402298850575,0.12931034482758622,0.005747126436781609,1.0,2026,43
77257-1,McLaren W1,2026,601,294,289.0,97.0,1.0,0.06472491909385113,2.690636469760777,1.806092484993431,18.0,28.0,0.01384083044982699,0.03460207612456748,0.0726643598615917,0.07612456747404844,0.0034602076124567475,1.0,2026,43
77258-1,F1 ACADEMY LEGO Race Car,2026,601,201,197.0,93.0,1.0,0.09216589861751152,2.6133900724938433,1.727955838031431,15.0,29.0,0.09644670050761421,0.1065989847715736,0.0,0.13705583756345177,0.005076142131979695,1.0,2026,43
77259-1,Audi Revolut F1 Team R26 Race Car,2026,601,216,212.0,95.0,1.0,0.07423580786026202,2.6965769680322667,1.5535716828328021,12.0,30.0,0.09905660377358491,0.08962264150943396,0.009433962264150943,0.12735849056603774,0.0047169811320754715,1.0,2026,43
77260-1,The Fast and The Furious Toyota Supra MK4,2026,601,292,288.0,103.0,1.0,0.06796116504854369,2.4331767762929593,2.0940634896030486,18.0,20.0,0.013888888888888888,0.08680555555555555,0.034722222222222224,0.1527777777777778,0.003472222222222222,1.0,2026,43
7726-1,Coast Guard Truck with Speed Boat,2008,55,362,353.0,119.0,2.0,0.04594594594594595,2.984419484178595,2.159358687792271,15.0,35.0,0.141643059490085,0.0084985835694051,0.07365439093484419,0.019830028328611898,0.0056657223796034,1.0,2008,25
77261-1,Ferrari 499P,2026,601,329,324.0,109.0,1.0,0.0,2.4596258723455526,1.7846271607754716,15.0,26.0,0.012345679012345678,0.033950617283950615,0.0030864197530864196,0.043209876543209874,0.0030864197530864196,1.0,2026,43
77262-1,Ken Block's '65 Ford Mustang Hoonicorn V1,2026,601,345,340.0,106.0,1.0,0.052924791086350974,2.58819480293178,1.9142899534350541,16.0,27.0,0.026470588235294117,0.026470588235294117,0.041176470588235294,0.09705882352941177,0.0029411764705882353,1.0,2026,43
7727-1,Freight Steam Train,1983,234,570,562.0,88.0,2.0,0.0,2.3230242737826634,1.6182012881445258,11.0,21.0,0.0017793594306049821,0.0017793594306049821,0.02491103202846975,0.18149466192170818,0.0035587188612099642,1.0,1982-1984,5
7728-1,Jet Pack,2008,137,25,19.0,11.0,1.0,0.0,1.8128014196539848,1.3341863749329532,5.0,7.0,0.0,0.0,0.21052631578947367,0.0,0.05263157894736842,1.0,2008,25
7730-1,Electric Goods Train,1980,234,520,512.0,79.0,2.0,0.0,2.2502241737157527,1.7760428969978268,11.0,16.0,0.0078125,0.001953125,0.015625,0.203125,0.00390625,1.0,1980-1981,4
7731-1,Mail Van,2008,63,66,62.0,35.0,1.0,0.03125,2.565969439615228,1.8472297866928553,11.0,17.0,0.0,0.04838709677419355,0.08064516129032258,0.016129032258064516,0.016129032258064516,1.0,2008,25
7732-1,Air Mail,2008,63,88,84.0,46.0,1.0,0.045454545454545456,2.6458236355678544,1.9811847639660056,11.0,20.0,0.0,0.023809523809523808,0.08333333333333333,0.011904761904761904,0.011904761904761904,1.0,2008,25
7733-1,Truck & Forklift,2008,54,343,335.0,97.0,2.0,0.031791907514450865,2.637972159929815,2.1129822751640885,14.0,24.0,0.026865671641791045,0.008955223880597015,0.050746268656716415,0.005970149253731343,0.005970149253731343,1.0,2008,25
7734-1,Cargo Plane,2008,54,463,451.0,101.0,3.0,0.021691973969631236,2.599960956907269,1.9849703989818703,15.0,26.0,0.1130820399113082,0.008869179600886918,0.017738359201773836,0.013303769401330377,0.0066518847006651885,1.0,2008,25
7735-1,Freight Train,1985,234,518,510.0,91.0,2.0,0.0019569471624266144,2.4578734903858663,1.714299680940712,10.0,24.0,0.00784313725490196,0.027450980392156862,0.0392156862745098,0.2019607843137255,0.00392156862745098,1.0,1985,6
7736-1,Coast Guard Quad Bike,2008,55,33,28.0,15.0,1.0,0.06666666666666667,1.917162873351121,1.7298201303799214,7.0,9.0,0.0,0.0,0.03571428571428571,0.0,0.03571428571428571,1.0,2008,25
7737-1,Coast Guard 4WD & Jet Scooter,2008,55,131,127.0,58.0,1.0,0.03787878787878788,2.6713817814233387,2.117142259007922,12.0,24.0,0.0,0.007874015748031496,0.11023622047244094,0.007874015748031496,0.007874015748031496,1.0,2008,25
7738-1,Coast Guard Helicopter and Life Raft,2008,55,446,428.0,114.0,4.0,0.02727272727272727,2.718588341934851,2.0073504659952075,15.0,34.0,0.08177570093457943,0.002336448598130841,0.03271028037383177,0.018691588785046728,0.009345794392523364,1.0,2008,25
7739-1,Coast Guard Patrol Boat and Tower,2008,55,446,430.0,156.0,4.0,0.027149321266968326,2.86002788043654,2.031582578044668,15.0,35.0,0.0069767441860465115,0.013953488372093023,0.07674418604651163,0.01627906976744186,0.009302325581395349,1.0,2008,25
7740-1,Inter-City Passenger Train,1980,234,787,747.0,74.0,10.0,0.0,2.1452761626600805,1.681235575916221,11.0,19.0,0.0,0.024096385542168676,0.05622489959839357,0.17804551539491298,0.013386880856760375,1.0,1980-1981,4
7741-1,Police Helicopter,2008,61,94,89.0,49.0,1.0,0.09183673469387756,2.6924406602151207,1.9554600112859666,12.0,21.0,0.011235955056179775,0.02247191011235955,0.14606741573033707,0.011235955056179775,0.011235955056179775,1.0,2008,25
7743-1,Police Command Center,2008,61,524,507.0,120.0,4.0,0.03795066413662239,2.649683509492728,1.9510570339886044,16.0,25.0,0.055226824457593686,0.015779092702169626,0.09664694280078895,0.0039447731755424065,0.007889546351084813,1.0,2008,25
7744-1,Police Headquarters,2008,61,958,929.0,187.0,7.0,0.029258098223615466,2.8695666014926804,2.106219696331931,18.0,36.0,0.05489773950484392,0.011840688912809472,0.10226049515608181,0.004305705059203444,0.007534983853606028,1.0,2008,25
7745-1,High-Speed City Express Passenger Train,1985,234,737,697.0,101.0,10.0,0.0,2.3434195655782064,1.5909374563278202,11.0,22.0,0.0,0.024390243902439025,0.06312769010043041,0.1994261119081779,0.014347202295552367,1.0,1985,6
7746-1,Single-Drum Roller,2009,56,208,200.0,82.0,2.0,0.038461538461538464,2.8266879395394064,1.774375717935817,13.0,27.0,0.125,0.005,0.07,0.005,0.01,1.0,2009,26
7747-1,Wind Turbine Transport,2009,63,444,436.0,115.0,2.0,0.028953229398663696,2.858115043463453,2.098711617772427,15.0,29.0,0.0871559633027523,0.006880733944954129,0.05504587155963303,0.0022935779816513763,0.0045871559633027525,1.0,2009,26
7748-1,Corporate Alliance Tank Droid,2009,158,216,196.0,50.0,4.0,0.034482758620689655,2.5931480139672645,1.165919178557309,6.0,21.0,0.5357142857142857,0.01020408163265306,0.01020408163265306,0.01020408163265306,0.02040816326530612,1.0,2009,26
7749-1,Echo Base,2009,158,155,131.0,65.0,5.0,0.05755395683453238,2.952262623898859,1.545141234982427,8.0,27.0,0.10687022900763359,0.0,0.022900763358778626,0.04580152671755725,0.03816793893129771,1.0,2009,26
7750-1,Steam Engine,1980,234,268,260.0,73.0,2.0,0.0,2.511097435362189,1.049837183308898,9.0,23.0,0.07307692307692308,0.0038461538461538464,0.04230769230769231,0.11538461538461539,0.007692307692307693,1.0,1980-1981,4
775-1,Fire Fighter Ship,1978,363,142,142.0,31.0,0.0,0.0,2.1224961461632468,1.69647459240695,9.0,12.0,0.2676056338028169,0.007042253521126761,0.11971830985915492,0.056338028169014086,0.0,0.0,1977-1979,3
7751-1,Ahsoka's Starfighter and Vulture Droid,2009,158,291,257.0,85.0,4.0,0.019083969465648856,2.5159683974547145,1.8962991835480978,15.0,23.0,0.0311284046692607,0.01556420233463035,0.0311284046692607,0.027237354085603113,0.01556420233463035,1.0,2009,26
7752-1,Count Dooku's Solar Sailer,2009,158,385,357.0,90.0,4.0,0.021917808219178082,2.6690548586049463,1.9118254945098268,15.0,26.0,0.11204481792717087,0.0028011204481792717,0.03081232492997199,0.011204481792717087,0.011204481792717087,1.0,2009,26
7753-1,Pirate Tank,2009,158,372,360.0,96.0,3.0,0.01907356948228883,2.8309522589267377,1.8885070701488076,13.0,26.0,0.28888888888888886,0.002777777777777778,0.002777777777777778,0.002777777777777778,0.008333333333333333,1.0,2009,26
7754-1,Home One Mon Calamari Star Cruiser - Limited Edition,2009,158,789,764.0,178.0,6.0,0.030456852791878174,2.882239721332549,1.9202953851551405,18.0,37.0,0.2081151832460733,0.002617801047120419,0.03795811518324607,0.005235602094240838,0.007853403141361256,1.0,2009,26
7755-1,Diesel Heavy Shunting Locomotive,1983,234,164,160.0,47.0,1.0,0.0,2.224878694522817,1.2875742153322998,6.0,17.0,0.0,0.0125,0.05,0.0375,0.00625,1.0,1982-1984,5
7760-1,Diesel Shunter Locomotive,1980,234,155,146.0,40.0,2.0,0.0,1.9746296851685194,1.1676761098382236,7.0,14.0,0.0,0.00684931506849315,0.0410958904109589,0.0547945205479452,0.0136986301369863,1.0,1980-1981,4
7770-1,Deep Sea Treasure Hunter,2007,310,79,73.0,46.0,1.0,0.013513513513513514,3.1044194268963308,1.975873565616613,11.0,26.0,0.2328767123287671,0.0410958904109589,0.0821917808219178,0.0136986301369863,0.0136986301369863,1.0,2007,24
7771-1,Angler Ambush,2007,310,135,123.0,58.0,2.0,0.023809523809523808,2.6373132232623684,2.1407381288181853,12.0,23.0,0.06504065040650407,0.016260162601626018,0.04065040650406504,0.016260162601626018,0.016260162601626018,1.0,2007,24
7772-1,Lobster Strike,2007,310,224,214.0,78.0,2.0,0.0228310502283105,2.800431218484735,1.717345762462435,16.0,30.0,0.08878504672897196,0.009345794392523364,0.08878504672897196,0.009345794392523364,0.009345794392523364,1.0,2007,24
7773-1,Tiger Shark Attack,2007,310,341,329.0,123.0,2.0,0.029498525073746312,3.1196430895954173,2.0156629451545816,18.0,34.0,0.1884498480243161,0.0182370820668693,0.02735562310030395,0.02127659574468085,0.0060790273556231,1.0,2007,24
7774-1,Crab Crusher,2007,310,599,583.0,166.0,3.0,0.0347682119205298,3.0713751172372525,1.997132561729832,20.0,38.0,0.10463121783876501,0.010291595197255575,0.06689536878216124,0.015437392795883362,0.005145797598627788,1.0,2007,24
7775-1,Aquabase Invasion,2007,310,854,826.0,204.0,5.0,0.02937720329024677,3.1769876968416058,2.2412198555653253,24.0,41.0,0.12590799031476999,0.018159806295399514,0.09564164648910412,0.021791767554479417,0.006053268765133172,1.0,2007,24
7776-1,The Shipwreck,2007,310,246,229.0,96.0,3.0,0.017167381974248927,3.1410379599455807,2.2142567673385183,22.0,34.0,0.07423580786026202,0.013100436681222707,0.09606986899563319,0.026200873362445413,0.013100436681222707,1.0,2007,24
7778-1,Midi-Scale Millennium Falcon,2009,158,356,356.0,87.0,0.0,0.01928374655647383,2.5515039335170244,1.500775653822691,11.0,24.0,0.05337078651685393,0.019662921348314606,0.008426966292134831,0.0028089887640449437,0.0,0.0,2009,26
7779-1,The Batman Dragster: Catwoman Pursuit,2006,697,92,83.0,55.0,2.0,0.03488372093023256,2.9891991573419516,1.912732245263084,14.0,24.0,0.20481927710843373,0.012048192771084338,0.08433734939759036,0.04819277108433735,0.024096385542168676,1.0,2006,23
7780-1,The Batboat: Hunt for Killer Croc,2006,697,195,187.0,84.0,2.0,0.015789473684210527,3.0264710609598686,1.5974691028763353,13.0,28.0,0.21390374331550802,0.0213903743315508,0.058823529411764705,0.10695187165775401,0.0106951871657754,1.0,2006,23
7781-1,The Batmobile: Two-Face's Escape,2006,697,393,380.0,118.0,3.0,0.030612244897959183,2.8398080567250794,1.6635077478063869,16.0,30.0,0.07105263157894737,0.005263157894736842,0.07368421052631578,0.018421052631578946,0.007894736842105263,1.0,2006,23
7782-1,The Batwing: The Joker's Aerial Assault,2006,697,517,517.0,152.0,3.0,0.013358778625954198,3.021957801836706,1.827276812617235,15.0,33.0,0.3056092843326886,0.007736943907156673,0.06382978723404255,0.019342359767891684,0.005802707930367505,1.0,2006,23
7783-1,The Batcave: The Penguin and Mr. Freeze's Invasion,2006,697,1091,1061.0,232.0,7.0,0.013023255813953489,3.1040776374309953,1.7427376268024868,21.0,41.0,0.11027332704995288,0.006597549481621112,0.07540056550424128,0.029217719132893498,0.006597549481621112,1.0,2006,23
7784-1,The Batmobile Ultimate Collectors' Edition,2006,698,1045,1045.0,153.0,0.0,0.006653992395437262,2.708496026722293,1.4984560715224275,12.0,29.0,0.276555023923445,0.003827751196172249,0.028708133971291867,0.014354066985645933,0.0,0.0,2006,23
7785-1,Arkham Asylum,2006,697,869,840.0,192.0,7.0,0.012925969447708578,2.8157683777457434,1.813307111950487,19.0,38.0,0.058333333333333334,0.014285714285714285,0.05238095238095238,0.01904761904761905,0.008333333333333333,1.0,2006,23
7786-1,The Batcopter: The Chase for the Scarecrow,2007,697,300,291.0,124.0,2.0,0.026755852842809364,3.1328017568154776,1.9929723135588575,20.0,34.0,0.15120274914089346,0.01718213058419244,0.041237113402061855,0.030927835051546393,0.006872852233676976,1.0,2007,24
7787-1,The Bat-Tank: The Riddler and Bane's Hideout,2007,697,652,640.0,130.0,3.0,0.021406727828746176,2.6832952811515507,1.300958810677307,16.0,33.0,0.540625,0.00625,0.034375,0.009375,0.0046875,1.0,2007,24
7789-1,Lotso's Dump Truck,2010,275,129,118.0,51.0,4.0,0.03278688524590164,2.6012802497918446,1.7122612241478763,10.0,21.0,0.13559322033898305,0.0,0.07627118644067797,0.00847457627118644,0.03389830508474576,1.0,2010,27
7790-1,Standard Starter Set,2006,505,75,75.0,8.0,0.0,0.0,0.07081055490819625,1.7746790907031977,7.0,2.0,0.0,0.05333333333333334,0.0,0.0,0.0,0.0,2006,23
77901-1,Sith Trooper Bust,2019,158,484,484.0,72.0,0.0,0.0,1.9274533691133973,0.9617235895742089,8.0,15.0,0.002066115702479339,0.0,0.0,0.0,0.0,0.0,2019,36
77902-1,Captain Marvel and the Asis,2019,696,280,270.0,110.0,2.0,0.0,2.8752495260767095,2.1968215430536056,19.0,29.0,0.08518518518518518,0.007407407407407408,0.14074074074074075,0.003703703703703704,0.007407407407407408,1.0,2019,36
77903-1,The Dark Knight of Gotham City,2019,697,427,422.0,76.0,1.0,0.0,1.9313426237298188,1.453855053671147,11.0,17.0,0.0,0.004739336492890996,0.13033175355450238,0.004739336492890996,0.002369668246445498,1.0,2019,36
77904-1,Nebulon-B Frigate,2020,158,459,459.0,110.0,0.0,0.0,2.466339093275766,1.323498033472223,12.0,19.0,0.0,0.002178649237472767,0.0196078431372549,0.002178649237472767,0.0,0.0,2020,37
77905-1,Taskmaster's Ambush,2020,696,230,219.0,89.0,3.0,0.0,2.851058138869574,2.009915095882325,15.0,27.0,0.0730593607305936,0.0136986301369863,0.1324200913242009,0.0045662100456621,0.0136986301369863,1.0,2020,37
77906-1,Wonder Woman,2020,695,255,241.0,55.0,3.0,0.036,2.149299584752088,1.8938224935179393,12.0,12.0,0.0,0.004149377593360996,0.004149377593360996,0.004149377593360996,0.012448132780082987,1.0,2020,37
77907-1,Toad's Special Hideaway Expansion Set,2020,690,121,120.0,61.0,0.0,0.0,2.400361077626968,2.505880722038577,17.0,15.0,0.0,0.09166666666666666,0.008333333333333333,0.058333333333333334,0.0,0.0,2020,37
7792-1,Deluxe Starter Set,2006,505,120,120.0,19.0,0.0,0.0,0.13281970334490137,1.5151239241789194,7.0,3.0,0.008333333333333333,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,2006,23
7793-1,Standard Starter Set,2006,34,487,483.0,27.0,1.0,0.0,0.8065134543851455,2.0392418813685205,10.0,3.0,0.0,0.010351966873706004,0.07867494824016563,0.0,0.002070393374741201,1.0,2006,23
77940-1,Mighty Dinosaurs - Brown Version,2021,672,174,174.0,61.0,0.0,0.0,2.620176821269165,2.1644412437719325,12.0,21.0,0.07471264367816093,0.0,0.022988505747126436,0.0,0.0,0.0,2021,38
77941-1,Mighty Dinosaurs - Blue Version,2021,672,174,174.0,61.0,0.0,0.0,2.620176821269165,2.1241686512809936,12.0,21.0,0.07471264367816093,0.0,0.022988505747126436,0.0,0.0,0.0,2021,38
77942-1,Fiat 500 - Bright Light Blue Version,2021,673,960,960.0,174.0,0.0,0.043824701195219126,2.5331886702924398,1.9565039710574519,24.0,37.0,0.06979166666666667,0.003125,0.020833333333333332,0.005208333333333333,0.0,0.0,2021,38
77943-1,Fire Station Starter Set,2021,58,239,226.0,104.0,3.0,0.0,2.8262478067118484,2.3336882574034146,20.0,29.0,0.022123893805309734,0.022123893805309734,0.16371681415929204,0.017699115044247787,0.01327433628318584,1.0,2021,38
77944-1,Fire Station Headquarters,2021,58,910,882.0,225.0,6.0,0.0,2.9426339091723888,2.219573737180264,23.0,39.0,0.07936507936507936,0.009070294784580499,0.11564625850340136,0.011337868480725623,0.006802721088435374,1.0,2021,38
7795-1,Deluxe Starter Set,2006,34,1104,1092.0,64.0,3.0,0.0,0.886992692950136,2.044489296203736,14.0,15.0,0.0,0.005494505494505495,0.023809523809523808,0.0,0.0027472527472527475,1.0,2006,23
7796-1,House,2008,22,56,56.0,14.0,0.0,0.017543859649122806,1.3460126025666135,1.9578475986227704,9.0,5.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,2008,25
7797-1,Bi-Plane,2008,22,37,37.0,18.0,0.0,0.02631578947368421,2.06840885102806,1.4306755117178362,6.0,10.0,0.0,0.0,0.02702702702702703,0.0,0.0,0.0,2008,25
7798-1,Stegosaurus,2008,22,48,48.0,17.0,0.0,0.04,2.0429768172701945,1.632066300763587,6.0,9.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,2008,25
77984-1,Jurassic Park Jeep Wrangler,2026,602,1926,1922.0,281.0,1.0,0.04187437686939183,2.7806968730145667,2.151646904233704,25.0,41.0,0.16233090530697192,0.005723204994797087,0.026534859521331947,0.022372528616024973,0.0005202913631633715,1.0,2026,43
77985-1,Dinosaur Fossils: Triceratops,2026,602,1154,1150.0,217.0,1.0,0.04006677796327212,2.8273242667423903,1.8701982284261953,25.0,30.0,0.14,0.0026086956521739132,0.0026086956521739132,0.01391304347826087,0.0008695652173913044,1.0,2026,43
7799-1,Cargo Chopper,2008,22,40,40.0,18.0,0.0,0.0,1.5983049471637745,1.5259855770529582,6.0,7.0,0.0,0.0,0.025,0.0,0.0,0.0,2008,25
7800-1,Off Road Racer,2009,112,28,28.0,17.0,0.0,0.034482758620689655,2.0147475622773694,1.5367224694372195,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,26
780-1,Road Construction Set,1976,416,159,159.0,38.0,0.0,0.0,2.0607103203231625,1.3155306362878951,6.0,17.0,0.37735849056603776,0.0,0.03773584905660377,0.37735849056603776,0.0,0.0,1974-1976,2
7801-1,Rally Racer,2009,112,42,42.0,20.0,0.0,0.023255813953488372,1.9187689087333335,1.299629635279667,6.0,10.0,0.0,0.11904761904761904,0.09523809523809523,0.023809523809523808,0.0,0.0,2009,26
7802-1,Le Mans Racer,2009,112,29,29.0,15.0,0.0,0.06451612903225806,1.926872350546113,1.0144540493727097,5.0,9.0,0.0,0.1724137931034483,0.0,0.034482758620689655,0.0,0.0,2009,26
7803-1,Jeep,2009,22,38,38.0,16.0,0.0,0.02564102564102564,1.6501789976695742,1.7014287864044513,7.0,7.0,0.0,0.0,0.15789473684210525,0.0,0.0,0.0,2009,26
7804-1,Green Lizard,2009,22,33,33.0,12.0,0.0,0.029411764705882353,1.6451961849490908,1.0577323122555116,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,26
